"Step","llama3-8b-baseline - train/ploss_6","llama3-8b-baseline - train/ploss_6__MIN","llama3-8b-baseline - train/ploss_6__MAX","llama3-8b-ours - train/ploss_6","llama3-8b-ours - train/ploss_6__MIN","llama3-8b-ours - train/ploss_6__MAX"
"3420","1.071395754814148","1.071395754814148","1.071395754814148","1.0631859302520752","1.0631859302520752","1.0631859302520752"
"3430","0.8180280327796936","0.8180280327796936","0.8180280327796936","0.8214515447616577","0.8214515447616577","0.8214515447616577"
"3440","1.0133262872695923","1.0133262872695923","1.0133262872695923","1.0098544359207153","1.0098544359207153","1.0098544359207153"
"3450","0.9127854108810425","0.9127854108810425","0.9127854108810425","0.9051492214202881","0.9051492214202881","0.9051492214202881"
"3460","0.766191840171814","0.766191840171814","0.766191840171814","0.762469470500946","0.762469470500946","0.762469470500946"
"3470","0.5040581226348877","0.5040581226348877","0.5040581226348877","0.5001935958862305","0.5001935958862305","0.5001935958862305"
"3480","0.5420713424682617","0.5420713424682617","0.5420713424682617","0.5360447764396667","0.5360447764396667","0.5360447764396667"
"3490","0.6836333274841309","0.6836333274841309","0.6836333274841309","0.6813933849334717","0.6813933849334717","0.6813933849334717"
"3500","0.43120864033699036","0.43120864033699036","0.43120864033699036","0.4280080199241638","0.4280080199241638","0.4280080199241638"
"3510","0.9091501235961914","0.9091501235961914","0.9091501235961914","0.903681755065918","0.903681755065918","0.903681755065918"
"3520","0.7270230650901794","0.7270230650901794","0.7270230650901794","0.7206080555915833","0.7206080555915833","0.7206080555915833"
"3530","0.690946638584137","0.690946638584137","0.690946638584137","0.6842625141143799","0.6842625141143799","0.6842625141143799"
"3540","0.2447875291109085","0.2447875291109085","0.2447875291109085","0.2404210865497589","0.2404210865497589","0.2404210865497589"
"3550","0.6106189489364624","0.6106189489364624","0.6106189489364624","0.6064356565475464","0.6064356565475464","0.6064356565475464"
"3560","0.6004160046577454","0.6004160046577454","0.6004160046577454","0.6014407873153687","0.6014407873153687","0.6014407873153687"
"3570","0.8607103824615479","0.8607103824615479","0.8607103824615479","0.8603196740150452","0.8603196740150452","0.8603196740150452"
"3580","0.6999152898788452","0.6999152898788452","0.6999152898788452","0.6990824937820435","0.6990824937820435","0.6990824937820435"
"3590","0.5578503608703613","0.5578503608703613","0.5578503608703613","0.5588568449020386","0.5588568449020386","0.5588568449020386"
"3600","0.4071178436279297","0.4071178436279297","0.4071178436279297","0.4043772220611572","0.4043772220611572","0.4043772220611572"
"3610","0.6329923272132874","0.6329923272132874","0.6329923272132874","0.6347079873085022","0.6347079873085022","0.6347079873085022"
"3620","0.4804721772670746","0.4804721772670746","0.4804721772670746","0.47633683681488037","0.47633683681488037","0.47633683681488037"
"3630","0.9396978616714478","0.9396978616714478","0.9396978616714478","0.9387040138244629","0.9387040138244629","0.9387040138244629"
"3640","0.49715882539749146","0.49715882539749146","0.49715882539749146","0.49797528982162476","0.49797528982162476","0.49797528982162476"
"3650","0.688341498374939","0.688341498374939","0.688341498374939","0.6853557229042053","0.6853557229042053","0.6853557229042053"
"3660","0.6382584571838379","0.6382584571838379","0.6382584571838379","0.6457598805427551","0.6457598805427551","0.6457598805427551"
"3670","0.8784370422363281","0.8784370422363281","0.8784370422363281","0.8725849390029907","0.8725849390029907","0.8725849390029907"
"3680","0.6633049249649048","0.6633049249649048","0.6633049249649048","0.6648006439208984","0.6648006439208984","0.6648006439208984"
"3690","0.8493213653564453","0.8493213653564453","0.8493213653564453","0.845920741558075","0.845920741558075","0.845920741558075"
"3700","0.6283146142959595","0.6283146142959595","0.6283146142959595","0.6254960298538208","0.6254960298538208","0.6254960298538208"
"3710","0.49464696645736694","0.49464696645736694","0.49464696645736694","0.498049259185791","0.498049259185791","0.498049259185791"
"3720","0.6121901273727417","0.6121901273727417","0.6121901273727417","0.6102601289749146","0.6102601289749146","0.6102601289749146"
"3730","0.7169451713562012","0.7169451713562012","0.7169451713562012","0.7171710133552551","0.7171710133552551","0.7171710133552551"
"3740","0.5619534254074097","0.5619534254074097","0.5619534254074097","0.5672274231910706","0.5672274231910706","0.5672274231910706"
"3750","0.7309011220932007","0.7309011220932007","0.7309011220932007","0.7308803200721741","0.7308803200721741","0.7308803200721741"
"3760","0.6958168745040894","0.6958168745040894","0.6958168745040894","0.6913467049598694","0.6913467049598694","0.6913467049598694"
"3770","0.8299124240875244","0.8299124240875244","0.8299124240875244","0.8308371305465698","0.8308371305465698","0.8308371305465698"
"3780","0.5936447978019714","0.5936447978019714","0.5936447978019714","0.5907262563705444","0.5907262563705444","0.5907262563705444"
"3790","0.5734149813652039","0.5734149813652039","0.5734149813652039","0.5666801929473877","0.5666801929473877","0.5666801929473877"
"3800","0.5890976190567017","0.5890976190567017","0.5890976190567017","0.589162290096283","0.589162290096283","0.589162290096283"
"3810","0.6844578981399536","0.6844578981399536","0.6844578981399536","0.682610273361206","0.682610273361206","0.682610273361206"
"3820","0.8165627717971802","0.8165627717971802","0.8165627717971802","0.8160881400108337","0.8160881400108337","0.8160881400108337"
"3830","0.609932005405426","0.609932005405426","0.609932005405426","0.6194403767585754","0.6194403767585754","0.6194403767585754"
"3840","0.5869481563568115","0.5869481563568115","0.5869481563568115","0.581566333770752","0.581566333770752","0.581566333770752"
"3850","0.5058860778808594","0.5058860778808594","0.5058860778808594","0.5023725628852844","0.5023725628852844","0.5023725628852844"
"3860","0.7336950898170471","0.7336950898170471","0.7336950898170471","0.7312303781509399","0.7312303781509399","0.7312303781509399"
"3870","0.5294948816299438","0.5294948816299438","0.5294948816299438","0.531259298324585","0.531259298324585","0.531259298324585"
"3880","0.8706938028335571","0.8706938028335571","0.8706938028335571","0.8620898127555847","0.8620898127555847","0.8620898127555847"
"3890","0.7477583885192871","0.7477583885192871","0.7477583885192871","0.750869870185852","0.750869870185852","0.750869870185852"
"3900","0.7145307660102844","0.7145307660102844","0.7145307660102844","0.7148295640945435","0.7148295640945435","0.7148295640945435"
"3910","0.6718056201934814","0.6718056201934814","0.6718056201934814","0.6883643865585327","0.6883643865585327","0.6883643865585327"
"3920","0.7838424444198608","0.7838424444198608","0.7838424444198608","0.7817425727844238","0.7817425727844238","0.7817425727844238"
"3930","0.35655513405799866","0.35655513405799866","0.35655513405799866","0.3547709882259369","0.3547709882259369","0.3547709882259369"
"3940","0.5630442500114441","0.5630442500114441","0.5630442500114441","0.5572011470794678","0.5572011470794678","0.5572011470794678"
"3950","0.4582658112049103","0.4582658112049103","0.4582658112049103","0.45544952154159546","0.45544952154159546","0.45544952154159546"
"3960","0.8871022462844849","0.8871022462844849","0.8871022462844849","0.8841403722763062","0.8841403722763062","0.8841403722763062"
"3970","0.7212817668914795","0.7212817668914795","0.7212817668914795","0.7317416071891785","0.7317416071891785","0.7317416071891785"
"3980","0.5649236440658569","0.5649236440658569","0.5649236440658569","0.5700510740280151","0.5700510740280151","0.5700510740280151"
"3990","0.4151398241519928","0.4151398241519928","0.4151398241519928","0.4093332290649414","0.4093332290649414","0.4093332290649414"
"4000","0.4091785252094269","0.4091785252094269","0.4091785252094269","0.404582142829895","0.404582142829895","0.404582142829895"
"4010","0.6413673162460327","0.6413673162460327","0.6413673162460327","0.6393253207206726","0.6393253207206726","0.6393253207206726"
"4020","0.6559499502182007","0.6559499502182007","0.6559499502182007","0.6510874032974243","0.6510874032974243","0.6510874032974243"
"4030","0.8128718733787537","0.8128718733787537","0.8128718733787537","0.8150904178619385","0.8150904178619385","0.8150904178619385"
"4040","0.5879969000816345","0.5879969000816345","0.5879969000816345","0.5855862498283386","0.5855862498283386","0.5855862498283386"
"4050","0.7092093229293823","0.7092093229293823","0.7092093229293823","0.7085229754447937","0.7085229754447937","0.7085229754447937"
"4060","0.4966188371181488","0.4966188371181488","0.4966188371181488","0.4947812259197235","0.4947812259197235","0.4947812259197235"
"4070","0.5533941388130188","0.5533941388130188","0.5533941388130188","0.5479451417922974","0.5479451417922974","0.5479451417922974"
"4080","0.7525262832641602","0.7525262832641602","0.7525262832641602","0.7447082996368408","0.7447082996368408","0.7447082996368408"
"4090","0.7431997656822205","0.7431997656822205","0.7431997656822205","0.734052836894989","0.734052836894989","0.734052836894989"
"4100","0.5146782994270325","0.5146782994270325","0.5146782994270325","0.5188837647438049","0.5188837647438049","0.5188837647438049"
"4110","0.8704259395599365","0.8704259395599365","0.8704259395599365","0.8629775047302246","0.8629775047302246","0.8629775047302246"
"4120","0.6566032767295837","0.6566032767295837","0.6566032767295837","0.6536169052124023","0.6536169052124023","0.6536169052124023"
"4130","0.44186174869537354","0.44186174869537354","0.44186174869537354","0.43080806732177734","0.43080806732177734","0.43080806732177734"
"4140","0.5594832301139832","0.5594832301139832","0.5594832301139832","0.5531437397003174","0.5531437397003174","0.5531437397003174"
"4150","0.6672200560569763","0.6672200560569763","0.6672200560569763","0.6616083383560181","0.6616083383560181","0.6616083383560181"
"4160","0.9022005796432495","0.9022005796432495","0.9022005796432495","0.8946638703346252","0.8946638703346252","0.8946638703346252"
"4170","0.6750398874282837","0.6750398874282837","0.6750398874282837","0.6717010736465454","0.6717010736465454","0.6717010736465454"
"4180","0.706170916557312","0.706170916557312","0.706170916557312","0.7063737511634827","0.7063737511634827","0.7063737511634827"
"4190","0.5605717301368713","0.5605717301368713","0.5605717301368713","0.5539867281913757","0.5539867281913757","0.5539867281913757"
"4200","0.6960101127624512","0.6960101127624512","0.6960101127624512","0.7024215459823608","0.7024215459823608","0.7024215459823608"
"4210","0.6194223761558533","0.6194223761558533","0.6194223761558533","0.6196858286857605","0.6196858286857605","0.6196858286857605"
"4220","0.5407588481903076","0.5407588481903076","0.5407588481903076","0.5405218005180359","0.5405218005180359","0.5405218005180359"
"4230","0.6023117899894714","0.6023117899894714","0.6023117899894714","0.6012245416641235","0.6012245416641235","0.6012245416641235"
"4240","0.7300262451171875","0.7300262451171875","0.7300262451171875","0.7199183702468872","0.7199183702468872","0.7199183702468872"
"4250","0.4870763421058655","0.4870763421058655","0.4870763421058655","0.48534172773361206","0.48534172773361206","0.48534172773361206"
"4260","0.6194943785667419","0.6194943785667419","0.6194943785667419","0.6149753332138062","0.6149753332138062","0.6149753332138062"
"4270","0.7813666462898254","0.7813666462898254","0.7813666462898254","0.7788544297218323","0.7788544297218323","0.7788544297218323"
"4280","0.502665638923645","0.502665638923645","0.502665638923645","0.49963638186454773","0.49963638186454773","0.49963638186454773"
"4290","0.4439314901828766","0.4439314901828766","0.4439314901828766","0.44050532579421997","0.44050532579421997","0.44050532579421997"
"4300","0.6903689503669739","0.6903689503669739","0.6903689503669739","0.6844949722290039","0.6844949722290039","0.6844949722290039"
"4310","0.758787214756012","0.758787214756012","0.758787214756012","0.7495788335800171","0.7495788335800171","0.7495788335800171"
"4320","0.7230255603790283","0.7230255603790283","0.7230255603790283","0.718756377696991","0.718756377696991","0.718756377696991"
"4330","0.6163747906684875","0.6163747906684875","0.6163747906684875","0.6122395992279053","0.6122395992279053","0.6122395992279053"
"4340","0.6206585764884949","0.6206585764884949","0.6206585764884949","0.6137183904647827","0.6137183904647827","0.6137183904647827"
"4350","0.6431542634963989","0.6431542634963989","0.6431542634963989","0.6359279155731201","0.6359279155731201","0.6359279155731201"
"4360","0.5608264803886414","0.5608264803886414","0.5608264803886414","0.5599203109741211","0.5599203109741211","0.5599203109741211"
"4370","0.7031887769699097","0.7031887769699097","0.7031887769699097","0.6993004083633423","0.6993004083633423","0.6993004083633423"
"4380","0.6029639840126038","0.6029639840126038","0.6029639840126038","0.6036460399627686","0.6036460399627686","0.6036460399627686"
"4390","0.606616735458374","0.606616735458374","0.606616735458374","0.6022950410842896","0.6022950410842896","0.6022950410842896"
"4400","0.4243296980857849","0.4243296980857849","0.4243296980857849","0.41948819160461426","0.41948819160461426","0.41948819160461426"
"4410","0.7092454433441162","0.7092454433441162","0.7092454433441162","0.7092725038528442","0.7092725038528442","0.7092725038528442"
"4420","0.3050609827041626","0.3050609827041626","0.3050609827041626","0.30093035101890564","0.30093035101890564","0.30093035101890564"
"4430","0.4842589497566223","0.4842589497566223","0.4842589497566223","0.47458764910697937","0.47458764910697937","0.47458764910697937"
"4440","0.6060112714767456","0.6060112714767456","0.6060112714767456","0.6007106900215149","0.6007106900215149","0.6007106900215149"
"4450","0.7089041471481323","0.7089041471481323","0.7089041471481323","0.7103170156478882","0.7103170156478882","0.7103170156478882"
"4460","0.5569855570793152","0.5569855570793152","0.5569855570793152","0.5471699237823486","0.5471699237823486","0.5471699237823486"
"4470","0.5956376791000366","0.5956376791000366","0.5956376791000366","0.5947932004928589","0.5947932004928589","0.5947932004928589"
"4480","0.5769344568252563","0.5769344568252563","0.5769344568252563","0.5724798440933228","0.5724798440933228","0.5724798440933228"
"4490","0.7215767502784729","0.7215767502784729","0.7215767502784729","0.7074481248855591","0.7074481248855591","0.7074481248855591"
"4500","0.6582881212234497","0.6582881212234497","0.6582881212234497","0.653437614440918","0.653437614440918","0.653437614440918"
"4510","0.6098971366882324","0.6098971366882324","0.6098971366882324","0.6030466556549072","0.6030466556549072","0.6030466556549072"
"4520","0.4557186961174011","0.4557186961174011","0.4557186961174011","0.45197078585624695","0.45197078585624695","0.45197078585624695"
"4530","0.6860578656196594","0.6860578656196594","0.6860578656196594","0.7036827802658081","0.7036827802658081","0.7036827802658081"
"4540","0.7323005199432373","0.7323005199432373","0.7323005199432373","0.7312443852424622","0.7312443852424622","0.7312443852424622"
"4550","0.6560991406440735","0.6560991406440735","0.6560991406440735","0.6506252288818359","0.6506252288818359","0.6506252288818359"
"4560","0.7550746202468872","0.7550746202468872","0.7550746202468872","0.7575179934501648","0.7575179934501648","0.7575179934501648"
"4570","0.579348087310791","0.579348087310791","0.579348087310791","0.5830333232879639","0.5830333232879639","0.5830333232879639"
"4580","0.5386013984680176","0.5386013984680176","0.5386013984680176","0.5356374382972717","0.5356374382972717","0.5356374382972717"
"4590","0.3891652226448059","0.3891652226448059","0.3891652226448059","0.38369810581207275","0.38369810581207275","0.38369810581207275"
"4600","0.464140921831131","0.464140921831131","0.464140921831131","0.4639461636543274","0.4639461636543274","0.4639461636543274"
"4610","0.7042930126190186","0.7042930126190186","0.7042930126190186","0.7052463293075562","0.7052463293075562","0.7052463293075562"
"4620","0.7096400856971741","0.7096400856971741","0.7096400856971741","0.7063542604446411","0.7063542604446411","0.7063542604446411"
"4630","0.6432894468307495","0.6432894468307495","0.6432894468307495","0.6344100832939148","0.6344100832939148","0.6344100832939148"
"4640","0.5400254726409912","0.5400254726409912","0.5400254726409912","0.5413451194763184","0.5413451194763184","0.5413451194763184"
"4650","0.5962141752243042","0.5962141752243042","0.5962141752243042","0.5894840359687805","0.5894840359687805","0.5894840359687805"
"4660","0.4144134223461151","0.4144134223461151","0.4144134223461151","0.4148752987384796","0.4148752987384796","0.4148752987384796"
"4670","0.5361699461936951","0.5361699461936951","0.5361699461936951","0.5313329696655273","0.5313329696655273","0.5313329696655273"
"4680","0.5977872610092163","0.5977872610092163","0.5977872610092163","0.5885521173477173","0.5885521173477173","0.5885521173477173"
"4690","0.6049321889877319","0.6049321889877319","0.6049321889877319","0.6054242849349976","0.6054242849349976","0.6054242849349976"
"4700","1.178412914276123","1.178412914276123","1.178412914276123","1.1723097562789917","1.1723097562789917","1.1723097562789917"
"4710","0.430230051279068","0.430230051279068","0.430230051279068","0.4278876781463623","0.4278876781463623","0.4278876781463623"
"4720","0.6505558490753174","0.6505558490753174","0.6505558490753174","0.6474382877349854","0.6474382877349854","0.6474382877349854"
"4730","0.6437649726867676","0.6437649726867676","0.6437649726867676","0.6424803137779236","0.6424803137779236","0.6424803137779236"
"4740","0.5818527340888977","0.5818527340888977","0.5818527340888977","0.5841448307037354","0.5841448307037354","0.5841448307037354"
"4750","0.5318039655685425","0.5318039655685425","0.5318039655685425","0.5310434103012085","0.5310434103012085","0.5310434103012085"
"4760","0.5908384323120117","0.5908384323120117","0.5908384323120117","0.5908101201057434","0.5908101201057434","0.5908101201057434"
"4770","0.41336172819137573","0.41336172819137573","0.41336172819137573","0.4085805416107178","0.4085805416107178","0.4085805416107178"
"4780","0.40217989683151245","0.40217989683151245","0.40217989683151245","0.3975215554237366","0.3975215554237366","0.3975215554237366"
"4790","0.5625131726264954","0.5625131726264954","0.5625131726264954","0.5637791156768799","0.5637791156768799","0.5637791156768799"
"4800","0.5748214721679688","0.5748214721679688","0.5748214721679688","0.5692735314369202","0.5692735314369202","0.5692735314369202"
"4810","0.5263959169387817","0.5263959169387817","0.5263959169387817","0.52425616979599","0.52425616979599","0.52425616979599"
"4820","0.5226017236709595","0.5226017236709595","0.5226017236709595","0.5177587270736694","0.5177587270736694","0.5177587270736694"
"4830","0.401567280292511","0.401567280292511","0.401567280292511","0.405087411403656","0.405087411403656","0.405087411403656"
"4840","0.36532002687454224","0.36532002687454224","0.36532002687454224","0.362994909286499","0.362994909286499","0.362994909286499"
"4850","0.4031258225440979","0.4031258225440979","0.4031258225440979","0.4002037048339844","0.4002037048339844","0.4002037048339844"
"4860","0.5011016726493835","0.5011016726493835","0.5011016726493835","0.4918174743652344","0.4918174743652344","0.4918174743652344"
"4870","0.6180142760276794","0.6180142760276794","0.6180142760276794","0.6183668375015259","0.6183668375015259","0.6183668375015259"
"4880","0.4201377034187317","0.4201377034187317","0.4201377034187317","0.41572657227516174","0.41572657227516174","0.41572657227516174"
"4890","0.5199413895606995","0.5199413895606995","0.5199413895606995","0.5138521790504456","0.5138521790504456","0.5138521790504456"
"4900","0.661580502986908","0.661580502986908","0.661580502986908","0.6539289355278015","0.6539289355278015","0.6539289355278015"
"4910","0.566744863986969","0.566744863986969","0.566744863986969","0.5631710290908813","0.5631710290908813","0.5631710290908813"
"4920","0.6065667867660522","0.6065667867660522","0.6065667867660522","0.604638934135437","0.604638934135437","0.604638934135437"
"4930","0.5926201939582825","0.5926201939582825","0.5926201939582825","0.5897821187973022","0.5897821187973022","0.5897821187973022"
"4940","0.5565395355224609","0.5565395355224609","0.5565395355224609","0.5557588934898376","0.5557588934898376","0.5557588934898376"
"4950","0.5435525178909302","0.5435525178909302","0.5435525178909302","0.5445430874824524","0.5445430874824524","0.5445430874824524"
"4960","0.7162970304489136","0.7162970304489136","0.7162970304489136","0.7097201943397522","0.7097201943397522","0.7097201943397522"
"4970","0.5333701372146606","0.5333701372146606","0.5333701372146606","0.5269831418991089","0.5269831418991089","0.5269831418991089"
"4980","0.46502411365509033","0.46502411365509033","0.46502411365509033","0.4653891623020172","0.4653891623020172","0.4653891623020172"
"4990","0.5283615589141846","0.5283615589141846","0.5283615589141846","0.5257682800292969","0.5257682800292969","0.5257682800292969"
"5000","0.591300368309021","0.591300368309021","0.591300368309021","0.6003891229629517","0.6003891229629517","0.6003891229629517"
"5010","0.43676885962486267","0.43676885962486267","0.43676885962486267","0.43712353706359863","0.43712353706359863","0.43712353706359863"
"5020","0.55707848072052","0.55707848072052","0.55707848072052","0.5560163855552673","0.5560163855552673","0.5560163855552673"
"5030","0.5819313526153564","0.5819313526153564","0.5819313526153564","0.5766522288322449","0.5766522288322449","0.5766522288322449"
"5040","0.3934112787246704","0.3934112787246704","0.3934112787246704","0.393656462430954","0.393656462430954","0.393656462430954"
"5050","0.5514618158340454","0.5514618158340454","0.5514618158340454","0.5506457090377808","0.5506457090377808","0.5506457090377808"
"5060","0.6018010377883911","0.6018010377883911","0.6018010377883911","0.5950784683227539","0.5950784683227539","0.5950784683227539"
"5070","0.5307141542434692","0.5307141542434692","0.5307141542434692","0.5235697031021118","0.5235697031021118","0.5235697031021118"
"5080","0.4649864137172699","0.4649864137172699","0.4649864137172699","0.4598654806613922","0.4598654806613922","0.4598654806613922"
"5090","0.5159392356872559","0.5159392356872559","0.5159392356872559","0.5055459141731262","0.5055459141731262","0.5055459141731262"
"5100","0.6716774106025696","0.6716774106025696","0.6716774106025696","0.6668683290481567","0.6668683290481567","0.6668683290481567"
"5110","0.6864964365959167","0.6864964365959167","0.6864964365959167","0.6855353713035583","0.6855353713035583","0.6855353713035583"
"5120","0.4952791631221771","0.4952791631221771","0.4952791631221771","0.4930802285671234","0.4930802285671234","0.4930802285671234"
"5130","0.3731560707092285","0.3731560707092285","0.3731560707092285","0.37427425384521484","0.37427425384521484","0.37427425384521484"
"5140","0.47215282917022705","0.47215282917022705","0.47215282917022705","0.4743692874908447","0.4743692874908447","0.4743692874908447"
"5150","0.6447631120681763","0.6447631120681763","0.6447631120681763","0.6455163955688477","0.6455163955688477","0.6455163955688477"
"5160","0.2477167695760727","0.2477167695760727","0.2477167695760727","0.24443522095680237","0.24443522095680237","0.24443522095680237"
"5170","0.3641907274723053","0.3641907274723053","0.3641907274723053","0.3637125492095947","0.3637125492095947","0.3637125492095947"
"5180","0.5399377942085266","0.5399377942085266","0.5399377942085266","0.5380825996398926","0.5380825996398926","0.5380825996398926"
"5190","0.4696182906627655","0.4696182906627655","0.4696182906627655","0.46308040618896484","0.46308040618896484","0.46308040618896484"
"5200","0.5751571655273438","0.5751571655273438","0.5751571655273438","0.5736657381057739","0.5736657381057739","0.5736657381057739"
"5210","0.5780042409896851","0.5780042409896851","0.5780042409896851","0.5801528692245483","0.5801528692245483","0.5801528692245483"
"5220","0.6361489295959473","0.6361489295959473","0.6361489295959473","0.6388198137283325","0.6388198137283325","0.6388198137283325"
"5230","0.6415296792984009","0.6415296792984009","0.6415296792984009","0.6447892785072327","0.6447892785072327","0.6447892785072327"
"5240","0.6789459586143494","0.6789459586143494","0.6789459586143494","0.6757175922393799","0.6757175922393799","0.6757175922393799"
"5250","0.8804528117179871","0.8804528117179871","0.8804528117179871","0.8803718090057373","0.8803718090057373","0.8803718090057373"
"5260","0.25334829092025757","0.25334829092025757","0.25334829092025757","0.25201743841171265","0.25201743841171265","0.25201743841171265"
"5270","0.5952032208442688","0.5952032208442688","0.5952032208442688","0.5900161862373352","0.5900161862373352","0.5900161862373352"
"5280","0.7231486439704895","0.7231486439704895","0.7231486439704895","0.7041518688201904","0.7041518688201904","0.7041518688201904"
"5290","0.6194831132888794","0.6194831132888794","0.6194831132888794","0.6110085248947144","0.6110085248947144","0.6110085248947144"
"5300","0.4156244397163391","0.4156244397163391","0.4156244397163391","0.4109518826007843","0.4109518826007843","0.4109518826007843"
"5310","0.5990796685218811","0.5990796685218811","0.5990796685218811","0.5892686247825623","0.5892686247825623","0.5892686247825623"
"5320","0.23534631729125977","0.23534631729125977","0.23534631729125977","0.23005324602127075","0.23005324602127075","0.23005324602127075"
"5330","0.6100442409515381","0.6100442409515381","0.6100442409515381","0.6151571273803711","0.6151571273803711","0.6151571273803711"
"5340","0.5910756587982178","0.5910756587982178","0.5910756587982178","0.5910922288894653","0.5910922288894653","0.5910922288894653"
"5350","0.5194857716560364","0.5194857716560364","0.5194857716560364","0.5180109143257141","0.5180109143257141","0.5180109143257141"
"5360","0.4907424747943878","0.4907424747943878","0.4907424747943878","0.49094265699386597","0.49094265699386597","0.49094265699386597"
"5370","0.8631638884544373","0.8631638884544373","0.8631638884544373","0.8633506894111633","0.8633506894111633","0.8633506894111633"
"5380","0.4423472583293915","0.4423472583293915","0.4423472583293915","0.43703892827033997","0.43703892827033997","0.43703892827033997"
"5390","0.6215988397598267","0.6215988397598267","0.6215988397598267","0.6251286268234253","0.6251286268234253","0.6251286268234253"
"5400","0.39011576771736145","0.39011576771736145","0.39011576771736145","0.38998427987098694","0.38998427987098694","0.38998427987098694"
"5410","0.3652333915233612","0.3652333915233612","0.3652333915233612","0.3677893579006195","0.3677893579006195","0.3677893579006195"
"5420","0.5780530571937561","0.5780530571937561","0.5780530571937561","0.5809500813484192","0.5809500813484192","0.5809500813484192"
"5430","0.30461856722831726","0.30461856722831726","0.30461856722831726","0.29979345202445984","0.29979345202445984","0.29979345202445984"
"5440","0.37715253233909607","0.37715253233909607","0.37715253233909607","0.37326282262802124","0.37326282262802124","0.37326282262802124"
"5450","0.5704153776168823","0.5704153776168823","0.5704153776168823","0.563428521156311","0.563428521156311","0.563428521156311"
"5460","0.44152453541755676","0.44152453541755676","0.44152453541755676","0.4407292306423187","0.4407292306423187","0.4407292306423187"
"5470","0.667069673538208","0.667069673538208","0.667069673538208","0.6676901578903198","0.6676901578903198","0.6676901578903198"
"5480","0.6688160300254822","0.6688160300254822","0.6688160300254822","0.6722122430801392","0.6722122430801392","0.6722122430801392"
"5490","0.5888673067092896","0.5888673067092896","0.5888673067092896","0.5916584134101868","0.5916584134101868","0.5916584134101868"
"5500","0.37368491291999817","0.37368491291999817","0.37368491291999817","0.3693295419216156","0.3693295419216156","0.3693295419216156"
"5510","0.7580291628837585","0.7580291628837585","0.7580291628837585","0.7571810483932495","0.7571810483932495","0.7571810483932495"
"5520","0.4784446656703949","0.4784446656703949","0.4784446656703949","0.47244992852211","0.47244992852211","0.47244992852211"
"5530","0.6091508865356445","0.6091508865356445","0.6091508865356445","0.6024492979049683","0.6024492979049683","0.6024492979049683"
"5540","0.4472571015357971","0.4472571015357971","0.4472571015357971","0.44175204634666443","0.44175204634666443","0.44175204634666443"
"5550","0.36157509684562683","0.36157509684562683","0.36157509684562683","0.35373321175575256","0.35373321175575256","0.35373321175575256"
"5560","0.6867867708206177","0.6867867708206177","0.6867867708206177","0.6691561937332153","0.6691561937332153","0.6691561937332153"
"5570","0.2897531986236572","0.2897531986236572","0.2897531986236572","0.2884700894355774","0.2884700894355774","0.2884700894355774"
"5580","0.6424475908279419","0.6424475908279419","0.6424475908279419","0.6358983516693115","0.6358983516693115","0.6358983516693115"
"5590","0.5353097319602966","0.5353097319602966","0.5353097319602966","0.5311084985733032","0.5311084985733032","0.5311084985733032"
"5600","0.39067673683166504","0.39067673683166504","0.39067673683166504","0.388577401638031","0.388577401638031","0.388577401638031"
"5610","0.6612838506698608","0.6612838506698608","0.6612838506698608","0.6600305438041687","0.6600305438041687","0.6600305438041687"
"5620","0.39419490098953247","0.39419490098953247","0.39419490098953247","0.3945639133453369","0.3945639133453369","0.3945639133453369"
"5630","0.5638097524642944","0.5638097524642944","0.5638097524642944","0.560322642326355","0.560322642326355","0.560322642326355"
"5640","0.8561087846755981","0.8561087846755981","0.8561087846755981","0.8514403700828552","0.8514403700828552","0.8514403700828552"
"5650","0.4627254903316498","0.4627254903316498","0.4627254903316498","0.45784321427345276","0.45784321427345276","0.45784321427345276"
"5660","0.6854107975959778","0.6854107975959778","0.6854107975959778","0.6817648410797119","0.6817648410797119","0.6817648410797119"
"5670","0.5350651741027832","0.5350651741027832","0.5350651741027832","0.5326051115989685","0.5326051115989685","0.5326051115989685"
"5680","0.4986002743244171","0.4986002743244171","0.4986002743244171","0.49515318870544434","0.49515318870544434","0.49515318870544434"
"5690","0.2056518793106079","0.2056518793106079","0.2056518793106079","0.20263363420963287","0.20263363420963287","0.20263363420963287"
"5700","0.5541056990623474","0.5541056990623474","0.5541056990623474","0.5566184520721436","0.5566184520721436","0.5566184520721436"
"5710","0.6550253629684448","0.6550253629684448","0.6550253629684448","0.6505525708198547","0.6505525708198547","0.6505525708198547"
"5720","0.27381080389022827","0.27381080389022827","0.27381080389022827","0.2728210985660553","0.2728210985660553","0.2728210985660553"
"5730","0.38275399804115295","0.38275399804115295","0.38275399804115295","0.3822547197341919","0.3822547197341919","0.3822547197341919"
"5740","0.5591521263122559","0.5591521263122559","0.5591521263122559","0.560513973236084","0.560513973236084","0.560513973236084"
"5750","0.6828109622001648","0.6828109622001648","0.6828109622001648","0.6825227737426758","0.6825227737426758","0.6825227737426758"
"5760","0.9113897681236267","0.9113897681236267","0.9113897681236267","0.9077190160751343","0.9077190160751343","0.9077190160751343"
"5770","0.43586644530296326","0.43586644530296326","0.43586644530296326","0.43609854578971863","0.43609854578971863","0.43609854578971863"
"5780","0.37641313672065735","0.37641313672065735","0.37641313672065735","0.3731699287891388","0.3731699287891388","0.3731699287891388"
